instance,algorithm,run,makespan,time
MK3,ACSp,28,322,62
MK3,ACSp,29,316,69
MK3,ACSp,30,325,64
MK3,ECT,1,501,1
MK3,ECT,2,501,1
MK3,ECT,3,501,1
MK3,ECT,4,501,1
MK3,ECT,5,501,1
MK3,ECT,6,501,1
MK3,ECT,7,501,1
MK3,ECT,8,501,1
MK3,ECT,9,501,1
MK3,ECT,10,501,1
MK3,ECT,11,501,1
MK3,ECT,12,501,1
MK3,ECT,13,501,2
MK3,ECT,14,501,1
MK3,ECT,15,501,0
MK3,ECT,16,501,0
MK3,ECT,17,501,0
MK3,ECT,18,501,0
MK3,ECT,19,501,0
MK3,ECT,20,501,0
MK3,ECT,21,501,0
MK3,ECT,22,501,0
MK3,ECT,23,501,0
MK3,ECT,24,501,0
MK3,ECT,25,501,0
MK3,ECT,26,501,0
MK3,ECT,27,501,0
MK3,ECT,28,501,0
MK3,ECT,29,501,1
MK3,ECT,30,501,0
MK4,ACSi,1,115,218
MK4,ACSi,2,114,522
MK4,ACSi,3,118,221
MK4,ACSi,4,120,254
MK4,ACSi,5,109,166
MK4,ACSi,6,119,86
MK4,ACSi,7,126,81
MK4,ACSi,8,114,99
MK4,ACSi,9,102,101
MK4,ACSi,10,112,96
MK4,ACSi,11,101,87
MK4,ACSi,12,110,71
MK4,ACSi,13,105,98
MK4,ACSi,14,115,98
MK4,ACSi,15,121,81
MK4,ACSi,16,104,81
MK4,ACSi,17,119,98
MK4,ACSi,18,118,115
MK4,ACSi,19,118,115
MK4,ACSi,20,114,111
MK4,ACSi,21,117,80
MK4,ACSi,22,118,66
MK4,ACSi,23,111,86
MK4,ACSi,24,121,75
MK4,ACSi,25,115,158
MK4,ACSi,26,110,90
MK4,ACSi,27,111,70
MK4,ACSi,28,113,105
MK4,ACSi,29,116,72
MK4,ACSi,30,112,91
MK4,ACSp,1,105,66
MK4,ACSp,2,117,50
MK4,ACSp,3,121,46
MK4,ACSp,4,119,61
MK4,ACSp,5,133,92
MK4,ACSp,6,122,101
MK4,ACSp,7,118,62
MK4,ACSp,8,120,56
MK4,ACSp,9,121,54
MK4,ACSp,10,112,53
MK4,ACSp,11,120,83
MK4,ACSp,12,115,92
MK4,ACSp,13,114,54
MK4,ACSp,14,115,61
MK4,ACSp,15,118,76
MK4,ACSp,16,124,87
MK4,ACSp,17,121,56
MK4,ACSp,18,119,77
MK4,ACSp,19,120,70
MK4,ACSp,20,107,130
MK4,ACSp,21,119,94
MK4,ACSp,22,114,73
MK4,ACSp,23,111,53
MK4,ACSp,24,116,32
MK4,ACSp,25,122,58
MK4,ACSp,26,122,46
MK4,ACSp,27,126,64
MK4,ACSp,28,122,55
MK4,ACSp,29,116,27
MK4,ACSp,30,104,56
MK4,ECT,1,109,0
MK4,ECT,2,109,0
MK4,ECT,3,109,0
MK4,ECT,4,109,0
MK4,ECT,5,109,0
MK4,ECT,6,109,1
MK4,ECT,7,109,0
MK4,ECT,8,109,0
MK4,ECT,9,109,0
MK4,ECT,10,109,0
MK4,ECT,11,109,0
MK4,ECT,12,109,0
MK4,ECT,13,109,0
MK4,ECT,14,109,0
MK4,ECT,15,109,0
MK4,ECT,16,109,0
MK4,ECT,17,109,0
MK4,ECT,18,109,0
MK4,ECT,19,109,0
MK4,ECT,20,109,0
MK4,ECT,21,109,0
MK4,ECT,22,109,0
MK4,ECT,23,109,0
MK4,ECT,24,109,0
MK4,ECT,25,109,0
MK4,ECT,26,109,0
MK4,ECT,27,109,0
MK4,ECT,28,109,0
MK4,ECT,29,109,0
MK4,ECT,30,109,0
MK5,ACSi,1,257,183
MK5,ACSi,2,265,223
MK5,ACSi,3,255,224
MK5,ACSi,4,253,246
MK5,ACSi,5,256,245
MK5,ACSi,6,266,145
MK5,ACSi,7,278,112
MK5,ACSi,8,271,87
MK5,ACSi,9,257,80
MK5,ACSi,10,258,96
MK5,ACSi,11,254,88
MK5,ACSi,12,262,90
MK5,ACSi,13,277,77
MK5,ACSi,14,263,81
MK5,ACSi,15,269,77
MK5,ACSi,16,276,72
MK5,ACSi,17,261,89
MK5,ACSi,18,268,75
MK5,ACSi,19,259,75
MK5,ACSi,20,274,71
MK5,ACSi,21,278,71
MK5,ACSi,22,259,86
MK5,ACSi,23,269,78
MK5,ACSi,24,256,71
MK5,ACSi,25,274,86
MK5,ACSi,26,274,91
MK5,ACSi,27,256,72
MK5,ACSi,28,264,77
MK5,ACSi,29,279,79
MK5,ACSi,30,268,77
MK5,ACSp,1,284,78
MK5,ACSp,2,263,54
MK5,ACSp,3,270,50
MK5,ACSp,4,275,52
MK5,ACSp,5,259,89
MK5,ACSp,6,270,81
MK5,ACSp,7,275,86
MK5,ACSp,8,265,58
MK5,ACSp,9,275,58
MK5,ACSp,10,258,63
MK5,ACSp,11,263,63
MK5,ACSp,12,286,61
MK5,ACSp,13,260,69
MK5,ACSp,14,281,64
MK5,ACSp,15,250,62
MK5,ACSp,16,272,62
MK5,ACSp,17,272,61
MK5,ACSp,18,279,58
MK5,ACSp,19,283,62
MK5,ACSp,20,276,63
MK5,ACSp,21,258,59
MK5,ACSp,22,278,67
MK5,ACSp,23,264,65
MK5,ACSp,24,281,58
MK5,ACSp,25,270,60
MK5,ACSp,26,280,57
MK5,ACSp,27,264,58
MK5,ACSp,28,273,58
MK5,ACSp,29,265,56
MK5,ACSp,30,259,50
MK5,ECT,1,329,0
MK5,ECT,2,329,0
MK5,ECT,3,329,0
MK5,ECT,4,329,0
MK5,ECT,5,329,0
MK5,ECT,6,329,0
MK5,ECT,7,329,0
MK5,ECT,8,329,0
MK5,ECT,9,329,0
MK5,ECT,10,329,0
MK5,ECT,11,329,0
MK5,ECT,12,329,0
MK5,ECT,13,329,0
MK5,ECT,14,329,0
MK5,ECT,15,329,0
MK5,ECT,16,329,0
MK5,ECT,17,329,0
MK5,ECT,18,329,0
MK5,ECT,19,329,0
MK5,ECT,20,329,0
MK5,ECT,21,329,1
MK5,ECT,22,329,0
MK5,ECT,23,329,0
MK5,ECT,24,329,0
MK5,ECT,25,329,0
MK5,ECT,26,329,0
MK5,ECT,27,329,0
MK5,ECT,28,329,0
MK5,ECT,29,329,0
MK5,ECT,30,329,0
MK6,ACSi,1,136,538
MK6,ACSi,2,146,372
MK6,ACSi,3,156,287
MK6,ACSi,4,138,153
MK6,ACSi,5,135,132
MK6,ACSi,6,148,168
MK6,ACSi,7,140,181
MK6,ACSi,8,146,157
MK6,ACSi,9,143,155
MK6,ACSi,10,131,150
MK6,ACSi,11,147,169
MK6,ACSi,12,141,190
MK6,ACSi,13,148,189
MK6,ACSi,14,157,150
MK6,ACSi,15,153,155
MK6,ACSi,16,154,140
MK6,ACSi,17,140,262
MK6,ACSi,18,145,168
MK6,ACSi,19,151,151
MK6,ACSi,20,147,150
MK6,ACSi,21,146,278
MK6,ACSi,22,144,213
MK6,ACSi,23,154,214
MK6,ACSi,24,143,237
MK6,ACSi,25,136,180
MK6,ACSi,26,141,202
MK6,ACSi,27,147,222
MK6,ACSi,28,136,138
MK6,ACSi,29,142,208
MK6,ACSi,30,140,132
MK6,ACSp,1,147,153
MK6,ACSp,2,149,121
MK6,ACSp,3,143,158
MK6,ACSp,4,152,128
MK6,ACSp,5,151,111
MK6,ACSp,6,159,140
MK6,ACSp,7,156,161
MK6,ACSp,8,150,111
MK6,ACSp,9,154,107
MK6,ACSp,10,149,130
MK6,ACSp,11,145,98
MK6,ACSp,12,164,154
MK6,ACSp,13,142,121
MK6,ACSp,14,156,63
MK6,ACSp,15,147,51
MK6,ACSp,16,148,48
MK6,ACSp,17,151,61
MK6,ACSp,18,148,55
MK6,ACSp,19,154,51
MK6,ACSp,20,140,68
MK6,ACSp,21,157,62
MK6,ACSp,22,141,60
MK6,ACSp,23,146,66
MK6,ACSp,24,136,50
MK6,ACSp,25,151,58
MK6,ACSp,26,150,47
MK6,ACSp,27,147,46
MK6,ACSp,28,135,47
MK6,ACSp,29,158,54
MK6,ACSp,30,145,49
MK6,ECT,1,158,1
MK6,ECT,2,158,1
MK6,ECT,3,158,1
MK6,ECT,4,158,1
MK6,ECT,5,158,1
MK6,ECT,6,158,1
MK6,ECT,7,158,1
MK6,ECT,8,158,1
MK6,ECT,9,158,1
MK6,ECT,10,158,1
MK6,ECT,11,158,1
MK6,ECT,12,158,1
MK6,ECT,13,158,1
MK6,ECT,14,158,1
MK6,ECT,15,158,1
MK6,ECT,16,158,1
MK6,ECT,17,158,2
MK6,ECT,18,158,0
MK6,ECT,19,158,0
MK6,ECT,20,158,0
MK6,ECT,21,158,0
MK6,ECT,22,158,0
MK6,ECT,23,158,0
MK6,ECT,24,158,0
MK6,ECT,25,158,0
MK6,ECT,26,158,0
MK6,ECT,27,158,0
MK6,ECT,28,158,0
MK6,ECT,29,158,0
MK6,ECT,30,158,0
MK7,ACSi,1,250,467
MK7,ACSi,2,248,471
MK7,ACSi,3,249,228
MK7,ACSi,4,248,132
MK7,ACSi,5,227,217
MK7,ACSi,6,239,209
MK7,ACSi,7,241,121
MK7,ACSi,8,237,190
MK7,ACSi,9,238,136
MK7,ACSi,10,224,170
MK7,ACSi,11,252,113
MK7,ACSi,12,234,197
MK7,ACSi,13,220,140
MK7,ACSi,14,228,338
MK7,ACSi,15,255,134
MK7,ACSi,16,245,144
MK7,ACSi,17,235,281
MK7,ACSi,18,252,130
MK7,ACSi,19,238,302
MK7,ACSi,20,246,126
MK7,ACSi,21,228,111
MK7,ACSi,22,197,141
MK7,ACSi,23,240,153
MK7,ACSi,24,243,121
MK7,ACSi,25,226,147
MK7,ACSi,26,242,202
MK7,ACSi,27,244,137
MK7,ACSi,28,235,258
MK7,ACSi,29,234,207
MK7,ACSi,30,234,186
MK7,ACSp,1,248,109
MK7,ACSp,2,238,110
MK7,ACSp,3,247,250
MK7,ACSp,4,248,127
MK7,ACSp,5,269,109
MK7,ACSp,6,243,172
MK7,ACSp,7,243,100
MK7,ACSp,8,254,95
MK7,ACSp,9,254,203
MK7,ACSp,10,251,130
MK7,ACSp,11,238,200
MK7,ACSp,12,243,145
MK7,ACSp,13,248,75
MK7,ACSp,14,248,69
MK7,ACSp,15,236,65
MK7,ACSp,16,230,96
MK7,ACSp,17,252,61
MK7,ACSp,18,252,71
MK7,ACSp,19,244,44
MK7,ACSp,20,252,70
MK7,ACSp,21,239,64
MK7,ACSp,22,251,49
MK7,ACSp,23,238,94
MK7,ACSp,24,250,48
MK7,ACSp,25,251,42
MK7,ACSp,26,242,60
MK7,ACSp,27,245,82
MK7,ACSp,28,245,61
MK7,ACSp,29,231,53
MK7,ACSp,30,234,55
MK7,ECT,1,312,1
MK7,ECT,2,312,1
MK7,ECT,3,312,1
MK7,ECT,4,312,1
MK7,ECT,5,312,1
MK7,ECT,6,312,1
MK7,ECT,7,312,1
MK7,ECT,8,312,1
MK7,ECT,9,312,1
MK7,ECT,10,312,1
MK7,ECT,11,312,1
MK7,ECT,12,312,1
MK7,ECT,13,312,1
MK7,ECT,14,312,1
MK7,ECT,15,312,1
MK7,ECT,16,312,1
MK7,ECT,17,312,2
MK7,ECT,18,312,0
MK7,ECT,19,312,1
MK7,ECT,20,312,0
MK7,ECT,21,312,0
MK7,ECT,22,312,0
MK7,ECT,23,312,0
MK7,ECT,24,312,0
MK7,ECT,25,312,0
MK7,ECT,26,312,0
MK7,ECT,27,312,0
MK7,ECT,28,312,0
MK7,ECT,29,312,0
MK7,ECT,30,312,0
MK8,ACSi,1,729,554
MK8,ACSi,2,681,405
MK8,ACSi,3,688,233
MK8,ACSi,4,700,258
MK8,ACSi,5,726,210
MK8,ACSi,6,686,212
MK8,ACSi,7,710,192
MK8,ACSi,8,719,194
MK8,ACSi,9,755,194
MK8,ACSi,10,717,208
MK8,ACSi,11,740,220
MK8,ACSi,12,713,268
MK8,ACSi,13,696,233
MK8,ACSi,14,727,196
MK8,ACSi,15,744,255
MK8,ACSi,16,729,194
MK8,ACSi,17,739,222
MK8,ACSi,18,739,222
MK8,ACSi,19,712,221
MK8,ACSi,20,713,199
MK8,ACSi,21,747,230
MK8,ACSi,22,723,206
MK8,ACSi,23,750,207
MK8,ACSi,24,713,235
MK8,ACSi,25,758,195
MK8,ACSi,26,699,250
MK8,ACSi,27,745,215
MK8,ACSi,28,738,208
MK8,ACSi,29,733,210
MK8,ACSi,30,729,234
MK8,ACSp,1,732,138
MK8,ACSp,2,729,124
MK8,ACSp,3,742,183
MK8,ACSp,4,771,158
MK8,ACSp,5,699,172
MK8,ACSp,6,762,167
MK8,ACSp,7,755,140
MK8,ACSp,8,765,157
MK8,ACSp,9,736,151
MK8,ACSp,10,735,150
MK8,ACSp,11,742,144
MK8,ACSp,12,732,144
MK8,ACSp,13,690,112
MK8,ACSp,14,707,122
MK8,ACSp,15,725,77
MK8,ACSp,16,699,87
MK8,ACSp,17,746,76
MK8,ACSp,18,751,76
MK8,ACSp,19,752,64
MK8,ACSp,20,742,69
MK8,ACSp,21,724,82
MK8,ACSp,22,701,65
MK8,ACSp,23,701,70
MK8,ACSp,24,715,74
MK8,ACSp,25,722,67
MK8,ACSp,26,761,76
MK8,ACSp,27,722,67
MK8,ACSp,28,746,93
MK8,ACSp,29,737,65
MK8,ACSp,30,761,80
MK8,ECT,1,862,1
MK8,ECT,2,862,1
MK8,ECT,3,862,1
MK8,ECT,4,862,1
MK8,ECT,5,862,1
MK8,ECT,6,862,2
MK8,ECT,7,862,1
MK8,ECT,8,862,1
MK8,ECT,9,862,1
MK8,ECT,10,862,1
MK8,ECT,11,862,1
MK8,ECT,12,862,1
MK8,ECT,13,862,1
MK8,ECT,14,862,2
MK8,ECT,15,862,1
MK8,ECT,16,862,1
MK8,ECT,17,862,1
MK8,ECT,18,862,1
MK8,ECT,19,862,1
MK8,ECT,20,862,1
MK8,ECT,21,862,1
MK8,ECT,22,862,2
MK8,ECT,23,862,1
MK8,ECT,24,862,1
MK8,ECT,25,862,1
MK8,ECT,26,862,1
MK8,ECT,27,862,1
MK8,ECT,28,862,1
MK8,ECT,29,862,1
MK8,ECT,30,862,1
MK9,ACSi,1,648,649
MK9,ACSi,2,652,308
MK9,ACSi,3,580,267
MK9,ACSi,4,648,253
MK9,ACSi,5,672,271
MK9,ACSi,6,630,281
MK9,ACSi,7,597,295
MK9,ACSi,8,608,272
MK9,ACSi,9,661,270
MK9,ACSi,10,668,293
MK9,ACSi,11,640,282
MK9,ACSi,12,650,286
MK9,ACSi,13,580,280
MK9,ACSi,14,649,273
MK9,ACSi,15,631,274
MK9,ACSi,16,657,271
MK9,ACSi,17,662,254
MK9,ACSi,18,594,272
MK9,ACSi,19,628,269
MK9,ACSi,20,618,286
MK9,ACSi,21,614,284
MK9,ACSi,22,641,285
MK9,ACSi,23,629,267
MK9,ACSi,24,669,269
MK9,ACSi,25,602,307
MK9,ACSi,26,635,272
MK9,ACSi,27,607,273
MK9,ACSi,28,649,247
MK9,ACSi,29,606,301
MK9,ACSi,30,650,283
MK9,ACSp,1,631,191
MK9,ACSp,2,708,195
MK9,ACSp,3,665,206
MK9,ACSp,4,658,243
MK9,ACSp,5,620,180
MK9,ACSp,6,636,204
MK9,ACSp,7,658,194
MK9,ACSp,8,687,194
MK9,ACSp,9,690,125
MK9,ACSp,10,634,103
MK9,ACSp,11,648,90
MK9,ACSp,12,702,81
MK9,ACSp,13,654,95
MK9,ACSp,14,676,92
MK9,ACSp,15,692,85
MK9,ACSp,16,651,95
MK9,ACSp,17,664,94
MK9,ACSp,18,674,93
MK9,ACSp,19,673,85
MK9,ACSp,20,646,113
MK9,ACSp,21,627,92
MK9,ACSp,22,672,87
MK9,ACSp,23,689,93
MK9,ACSp,24,664,101
MK9,ACSp,25,648,106
MK9,ACSp,26,631,101
MK9,ACSp,27,648,110
MK9,ACSp,28,631,98
MK9,ACSp,29,691,97
MK9,ACSp,30,641,113
MK9,ECT,1,689,2
MK9,ECT,2,689,2
MK9,ECT,3,689,2
MK9,ECT,4,689,2
MK9,ECT,5,689,2
MK9,ECT,6,689,2
MK9,ECT,7,689,1
MK9,ECT,8,689,1
MK9,ECT,9,689,1
MK9,ECT,10,689,1
MK9,ECT,11,689,1
MK9,ECT,12,689,1
MK9,ECT,13,689,2
MK9,ECT,14,689,1
MK9,ECT,15,689,1
MK9,ECT,16,689,1
MK9,ECT,17,689,1
MK9,ECT,18,689,1
MK9,ECT,19,689,1
MK9,ECT,20,689,1
MK9,ECT,21,689,2
MK9,ECT,22,689,1
MK9,ECT,23,689,1
MK9,ECT,24,689,1
MK9,ECT,25,689,1
MK9,ECT,26,689,1
MK9,ECT,27,689,1
MK9,ECT,28,689,1
MK9,ECT,29,689,1
MK9,ECT,30,689,1
